person,age,income,days_of_membership,money_spent,money_gained,event_offer_completed,event_offer_viewed,event_transaction,event_auto_completed,gender_F,gender_M,gender_O,CLOSEST_CLUSTER
d2cbc2b8315d41af94366b74053f2731,70,51000.0,191,2.546666666666667,0.0,0,2,3,0,0,1,0,2
d2cbcf6fac5b47149b822875c3c08898,30,47000.0,283,3.1824999999999997,5.0,1,2,8,0,0,1,0,2
d2cf4d76494e46eeab4d99b0ff044baa,43,56000.0,121,2.6316666666666673,0.0,2,4,6,0,1,0,0,2
d2d8012642ec43e09c18dd814bd1ec6c,48,68000.0,394,19.822000000000003,7.5,2,3,5,0,0,1,0,1
d2dd721516be463196ab7bcf100fc82b,67,63000.0,942,14.674285714285714,6.0,5,5,7,0,1,0,0,0
d2e0d611068e405e944a6c2b0b820cfc,77,58000.0,263,13.695,2.5,3,5,4,0,0,1,0,2
d2e2f4621ecc4c1f89095c120b56595c,43,35000.0,686,7.097142857142857,10.0,2,4,7,1,0,1,0,0
d2e43709c6114a7f99289d92bf9666b1,49,37000.0,1108,3.9509090909090903,5.0,0,3,11,1,0,1,0,0
d2e88e95c0ae41c0980e4cfc10d162d8,82,73000.0,213,4.5375000000000005,3.0,1,3,8,0,0,1,0,2
d2f05a10e61c4d1da861988cc24713c9,60,79000.0,891,25.429999999999996,7.5,2,4,3,0,1,0,0,1
d2f1767a364347c6992d986b4a662dc4,54,43000.0,846,12.025833333333333,2.0,3,4,12,0,1,0,0,0
d2f6c336317c4bea9d39de34d702c1a0,27,62000.0,1328,3.723076923076923,6.0,3,4,13,0,0,1,0,0
d2f79806cdbc4b68aea25148dcd8d551,36,36000.0,399,2.3375,5.0,0,1,4,1,0,1,0,2
d2fdc2be8ab64e4ba04830d441e53fd5,101,99000.0,1241,26.7925,3.0,3,4,8,0,1,0,0,1
d30132abc2594b14a092956b131db712,80,88000.0,823,23.844166666666666,5.666666666666667,2,3,12,1,1,0,0,1
d3027a3344e443869ffd7b39aa99acc8,77,42000.0,443,2.7016666666666667,0.0,0,4,6,0,0,1,0,2
d3087275deda496ca72179083b513392,47,53000.0,332,13.716363636363637,5.666666666666667,3,4,11,0,1,0,0,0
d30aed36eded4c48b4be4ebcd7772787,40,57000.0,417,13.142000000000001,7.5,4,4,10,0,0,1,0,0
d310ea670c7149a1b404854602b30a49,73,67000.0,496,16.68307692307692,4.333333333333333,3,3,13,0,0,1,0,0
d3120674fcdd484eb43f38efb9605657,67,38000.0,568,8.186521739130434,8.0,4,4,23,0,1,0,0,0
d31ccd5fc13d49f682db3b7fde074bd5,52,71000.0,1228,18.9275,4.333333333333333,2,3,8,1,0,1,0,0
d31fa8b9716a45c9a9411eb805f8c7d0,66,91000.0,685,23.07375,3.5,3,3,8,0,0,1,0,1
d3209835a40a423fbf2c967218d00bcd,63,70000.0,1084,16.033,10.0,4,5,10,0,0,1,0,0
d3280ab59cf24b639ca87d7595108e67,23,57000.0,1886,3.8212499999999996,4.0,2,2,16,1,0,1,0,0
d32d9bdf55ad47879f502c3602e0a45f,63,75000.0,142,24.314999999999998,10.0,1,1,2,0,1,0,0,1
d32dc2cb18fa40eabb6c5f82339becb8,50,38000.0,273,2.536666666666666,3.0,1,2,12,0,0,1,0,2
d3319408a4864682abdeef1e8e81f692,42,53000.0,293,13.583333333333334,4.5,4,5,12,0,1,0,0,0
d332bcf1498e45d79bcfda75abbefd04,91,63000.0,285,0.0,0.0,0,3,0,0,0,1,0,2
d335181e52ea468891d3bf4aec67d10c,61,115000.0,416,25.278333333333336,6.0,4,5,6,0,1,0,0,1
d3355ffcdb58449f9497fd76a879fbf2,57,80000.0,1077,22.093,5.0,3,5,10,0,0,1,0,0
d33d6ec6e0864025b9209e7a7792b90d,71,36000.0,111,1.7655555555555555,5.0,1,3,9,1,0,1,0,2
d343a92de6c142dc880d984873d950ef,48,67000.0,318,3.0500000000000003,3.0,1,3,9,0,0,1,0,2
d34af41fdf2a4ca2a68dc6991d5a8059,70,99000.0,340,27.356250000000003,3.0,2,2,8,1,0,1,0,1
d34b7763e23147bea3ad40564c64c1f5,85,96000.0,599,25.66625,3.6666666666666665,3,3,8,0,1,0,0,1
d351650b4dfa4351bcfa0ada32c51c63,54,61000.0,570,15.611,2.5,3,3,10,0,0,1,0,0
d3585476abc04c198341e43da96f080c,74,69000.0,812,18.694545454545455,6.0,4,5,11,0,0,1,0,0
d35cd59ac53044be82475629775a8410,59,55000.0,370,3.64,5.0,1,3,3,0,1,0,0,2
d35e585fbb9b4ac1b3ccb9e1bac71335,62,54000.0,1042,14.529411764705884,4.0,2,3,17,1,0,1,0,0
d3647ba4dc644f5a96e58007360589b4,63,49000.0,753,3.3680000000000008,3.0,3,3,20,0,0,1,0,0
d36af1c14001418fa204f6aca96554af,70,51000.0,272,9.5075,3.5,3,5,4,0,1,0,0,2
d36ea7c10f2b4e619e70265f1be8b041,83,71000.0,811,2.496666666666667,2.0,3,4,15,0,0,1,0,0
d3756366d8774999a26d0a318862b87e,41,54000.0,1100,4.90888888888889,5.0,1,1,9,0,1,0,0,0
d37f9b61415e4a7bb032df9f96abbb6d,55,53000.0,442,16.298333333333332,5.0,2,2,6,0,1,0,0,1
d38325aac4184a2490e8cdcf02b5aa81,20,32000.0,128,3.2379999999999995,5.0,1,2,10,1,0,1,0,2
d3863d6f8281453d8a34f4773b54d400,68,34000.0,388,9.058,5.0,3,5,5,0,1,0,0,0
d3956fdde71b4aa08a7d081f282a914f,41,85000.0,154,20.76,6.0,2,3,3,1,0,1,0,1
d396390832de4547b5d8f49338e3161d,72,50000.0,474,12.871666666666664,3.0,4,4,12,1,0,1,0,0
d39a586864124b5ca4decb3832096a2d,78,89000.0,157,23.728,6.666666666666667,2,2,5,2,1,0,0,1
d3aa263c1f7b49cc83ff84f93dfcf230,56,53000.0,215,0.0,0.0,0,1,0,0,0,1,0,2
d3ae1f0e0eb841dfbaa22b1ee6901faf,51,36000.0,1292,1.1761538461538463,0.0,1,2,13,0,0,1,0,0
d3bacbe8d4c7444488f5ddd940e9b9f4,88,52000.0,327,2.31,0.0,2,4,2,0,0,1,0,2
d3bffca55668437d89226db69907b705,90,119000.0,818,25.25090909090909,4.0,2,3,11,1,1,0,0,1
d3c01d3f66d142df959c19fb8bef8af9,58,93000.0,811,22.288571428571426,3.0,3,3,7,0,0,1,0,1
d3c24fa42d0947a4be104283c35a7983,87,61000.0,1172,13.548666666666664,6.666666666666667,1,2,15,2,1,0,0,0
d3c29f3cb6b447c89daed838ae5abd25,44,51000.0,414,14.355714285714283,4.0,3,4,7,0,0,1,0,0
d3cc8d12f281485bb71bebb5d2900e36,66,47000.0,809,3.580000000000001,3.5,2,3,14,0,0,1,0,0
d3cddb41ae3b43edaa67777501c32e45,32,70000.0,323,17.47,3.75,3,4,16,1,0,1,0,0
d3dd87ad6bc949d19dd1057d26d968d5,55,41000.0,180,2.6333333333333333,0.0,0,3,3,0,0,1,0,2
d3e15aa9c2a74610aad1c4f87aab44c7,45,95000.0,1370,23.6075,5.25,5,5,8,0,1,0,0,0
d3ebba7f5b5640ac8a98e40346c1fb4d,57,60000.0,467,12.817272727272728,2.0,3,3,11,0,0,1,0,0
d3ec56372751419fa502e63f77498da0,58,57000.0,1858,14.530000000000001,4.333333333333333,3,4,5,0,1,0,0,0
d3ef083b0b5d40bb80a918a1382c4a08,73,58000.0,1084,17.2275,6.5,3,3,8,0,1,0,0,0
d3f146b615514c6380b168bb3df5f05b,68,87000.0,421,22.1475,5.75,4,5,8,0,0,1,0,1
d3fd6d671fa041428d961950d5470ec2,63,31000.0,326,2.79,5.0,0,2,4,1,1,0,0,2
d3fde2db514a40c8bae78da030e153a9,38,99000.0,458,24.735333333333337,5.0,4,4,15,0,1,0,0,0
d404110ac63349a3972ef63e74490154,49,53000.0,415,14.356666666666664,3.5,4,5,6,0,0,1,0,0
d40b855e10e84a74b6049695ae6d7223,56,90000.0,289,20.765,4.0,2,6,2,0,1,0,0,1
d411fa37f839466b889978a939186382,63,52000.0,433,3.811428571428571,3.0,1,3,7,0,1,0,0,2
d414804ad97c44eb8e6b7400792be0bc,85,55000.0,984,3.5216666666666665,3.0,2,3,12,0,0,1,0,0
d41708667be04a42a02a9c4ec673765d,40,61000.0,774,18.942857142857143,6.5,2,4,7,0,1,0,0,0
d418e36088a244578a347901e4e9cb75,48,42000.0,1705,2.6805555555555554,2.5,2,4,18,0,0,1,0,0
d41b6155ab804b47a6b6979a06e49d8c,38,83000.0,280,19.945,4.0,3,3,4,0,0,1,0,2
d41e89f8d3ab4260ae3773e64f473d7a,55,56000.0,921,3.0060000000000002,2.0,1,3,20,1,0,1,0,0
d41fa9b8c2e24a1d94caa890c53bbcf6,53,95000.0,131,0.0,0.0,0,1,0,0,0,1,0,2
d42b3ac8b2b8478da12ac86e708d784a,67,51000.0,325,10.593333333333334,4.0,3,4,6,0,0,1,0,2
d42ea4439175405fa8f010b27483e7c2,20,61000.0,1204,5.99,7.5,2,2,13,0,0,0,1,0
d433dae9810b4c1fb96a4de166ba50e7,93,79000.0,994,22.437142857142863,7.666666666666667,4,4,7,0,1,0,0,1
d438a838e9f74fa99c3a53f53d73afd4,53,106000.0,701,28.12571428571428,3.0,2,3,7,2,1,0,0,1
d438aaa243964d3eaf0d1f03d041c269,44,37000.0,294,2.8783333333333334,2.0,1,5,6,0,0,1,0,2
d4397a102f5644f99a97ea58475739d9,90,111000.0,921,28.313333333333333,5.0,1,1,3,1,1,0,0,1
d43f8d4343e74f758058cd8b38f1c5aa,20,30000.0,327,7.48,5.0,1,2,6,1,0,1,0,2
d448f3b1ae614e0dbc483eeca1aad7a7,37,42000.0,194,3.25,0.0,1,4,5,0,0,1,0,2
d448fa911f3f4b4aafe87396d220fad6,59,96000.0,1106,29.08,10.0,0,3,1,1,1,0,0,1
d451a88969af4a1fa45a05961fbeb602,68,92000.0,142,0.0,0.0,0,3,0,0,1,0,0,2
d4590bed9d394e72a848cae96b0f1bc9,29,54000.0,283,4.667142857142857,2.5,2,3,7,0,0,1,0,2
d4595de036fe4a829708c556922334c4,76,62000.0,280,5.465,0.0,1,2,4,0,0,1,0,2
d459b2efea2a4a0e81b2af58edfa5fdc,79,106000.0,646,24.01888888888889,6.0,2,3,9,0,1,0,0,1
d45ed3e2c2b44ea9a644be5580ad16b4,80,88000.0,290,21.408749999999998,5.333333333333333,3,4,8,0,1,0,0,1
d466dfc109604e29bd4b5d4ee6af1d81,72,73000.0,313,0.0,0.0,0,2,0,0,1,0,0,2
d46757a6ccc84ecd8141cd74767031b2,49,83000.0,564,23.348333333333333,5.0,2,2,6,0,0,1,0,1
d470c8da3a134e13951d3ca40cc4d678,61,44000.0,219,7.07,0.0,0,1,1,0,0,1,0,2
d47662150c614427bf70fb98136bf02a,76,46000.0,140,2.475,0.0,0,3,4,0,1,0,0,2
d47939878e0d4510a67df42e5b6a8111,49,56000.0,603,16.520999999999997,4.5,3,4,10,2,1,0,0,0
d4821a5e60674cceaee0d2df7b46b7cf,49,57000.0,623,18.0,5.0,5,5,9,0,1,0,0,0
d48ca9287f4c458793c9279c5bb6973e,38,38000.0,435,1.904,0.0,0,2,5,0,0,1,0,2
d499c6d63b884b83b3c06acf4fe8bd7b,25,32000.0,259,9.808235294117647,5.0,5,6,17,0,0,0,1,0
d49af5885cad4f6d89bb9c2ad1d85997,54,36000.0,207,2.464285714285714,3.0,1,2,7,0,0,1,0,2
d4a1f79859224f558228bda4029c4816,42,33000.0,152,4.122857142857143,2.0,2,3,7,0,0,1,0,2
d4a7ab8bfb7940479867e911e984505b,66,83000.0,582,18.61,5.0,1,2,6,2,0,1,0,1
d4a8b8e9d09947f992cf2d65a062b3a5,38,72000.0,318,7.855,0.0,0,2,2,0,1,0,0,2
d4acc625daab41bc9b6f9cfebdb8fcbf,67,94000.0,1052,24.15125,5.0,1,2,8,0,1,0,0,1
d4b0ddab9db746ecbc848f30b2df7b07,64,86000.0,1396,21.926000000000002,3.0,4,5,5,0,0,1,0,0
d4b620d3f4be4a7187245c6b571d0f91,44,81000.0,931,20.747500000000002,5.0,1,2,8,0,1,0,0,1
d4bb9af2f45d40938cbe8239260d39dc,85,85000.0,168,31.18,3.0,1,3,1,0,0,1,0,1
d4c2549073b242db839688ef8fe0b2e9,48,68000.0,545,19.14,2.0,2,2,4,0,0,1,0,2
d4c4f37033e047339d27c2a01bfd6e01,65,58000.0,315,1.6133333333333333,0.0,0,1,3,0,0,1,0,2
d4cda03646ce4bdeb949e2d02cc3d05f,90,80000.0,1094,23.293333333333333,5.0,3,3,6,0,1,0,0,1
d4d584a66aa74834b342315859315a62,78,74000.0,375,4.442777777777777,5.0,2,2,18,1,0,1,0,0
d4d71938f85e4ee49b5c6d785e7aebe1,73,63000.0,369,17.4675,10.0,2,2,4,1,0,1,0,1
d4d761c0366d46fdb3bb2878f7023ed6,86,55000.0,385,3.1978947368421053,5.0,2,4,19,0,0,1,0,0
d4d9bee7c34f4f5288ca458563675a76,58,43000.0,1639,3.5540000000000007,4.5,3,3,15,1,0,1,0,0
d4db6fc5233b415fbb0769bc4575fee5,86,44000.0,707,11.865833333333333,6.4,3,3,12,2,1,0,0,0
d4db8719ee8f42dda253ee9ddd3e9cab,60,97000.0,317,22.037499999999998,2.3333333333333335,3,4,4,0,0,1,0,1
d4dd357e57854084b74013a31ae8c79f,41,64000.0,92,2.3899999999999997,0.0,1,3,7,0,0,1,0,2
d4e0993332ee45ffbac7b0f57f0ebf87,64,77000.0,175,0.0,0.0,0,3,0,0,0,1,0,2
d4ec2de5571548a39e5874296ecddb4e,26,37000.0,1123,8.822142857142856,6.25,4,5,14,1,0,1,0,0
d4ef1976737e4933959159aa03d19d35,44,74000.0,666,17.89375,4.0,2,3,8,1,1,0,0,1
d4f6205a98b4420082aae16e5a93655a,19,57000.0,361,4.403333333333333,0.0,2,5,3,0,0,1,0,2
d4fa96bdf9c94098afaa05cfbeba1958,19,36000.0,1841,1.8475,0.0,1,2,8,0,0,1,0,2
d5059ee547a24f9a92c5c6c9892e469d,49,53000.0,805,12.894444444444446,7.333333333333333,4,5,9,0,1,0,0,0
d51c04879a2e4dc4bc21046979b117bd,91,71000.0,325,22.203333333333337,10.0,1,3,3,0,1,0,0,1
d51cb02965d34146949deb979c1d6ae9,45,63000.0,903,5.500000000000001,10.0,1,2,4,0,0,1,0,2
d51d270de949457b901b71a361061879,21,50000.0,1696,3.391428571428572,5.0,3,3,14,0,1,0,0,0
d51f7a0048da4a36af919f4ed4888262,20,63000.0,538,3.3689473684210522,4.0,4,5,19,0,0,1,0,0
d52343d699514a84be29aa801602440f,76,64000.0,302,17.085454545454546,3.5,2,2,11,0,0,1,0,2
d52a2606f8654e009920fd75d0fdbf45,18,46000.0,110,1.9288888888888889,0.0,0,4,9,0,0,1,0,2
d52fefcf60764f96bf6e9cfa6d425a22,61,75000.0,543,24.16,8.333333333333334,4,4,4,0,1,0,0,1
d53103964ac941f7af174a5eb0e71476,49,61000.0,1297,19.099090909090908,6.0,3,5,11,0,0,1,0,0
d53717f5400c4e84affdaeda9dd926b3,88,53000.0,518,53.5275,5.0,2,3,8,0,1,0,0,1
d537607dde6343a8811c7579e1547361,39,39000.0,365,2.8266666666666667,2.0,2,3,6,0,0,1,0,2
d53880e21d8d43d8a2e781dfa820f745,30,56000.0,987,16.699999999999996,5.0,3,3,10,1,0,1,0,0
d53a02508eaf430596a0748a60f6a520,49,59000.0,789,4.022,3.5,3,4,20,0,0,1,0,0
d53a0901e66d4a5c96a1f3cda56536e1,50,119000.0,1105,26.728333333333335,10.0,2,2,6,0,1,0,0,1
d53d607837ca4f86bc3c3fced23b35a9,26,41000.0,173,3.1,3.0,1,3,7,0,1,0,0,2
d53ea893dd774977ad75280d4be4c621,44,45000.0,445,3.346666666666667,0.0,0,3,3,0,0,1,0,2
d53f33e6bd1b4f1cb5273bef76b5b9f6,53,76000.0,343,22.247999999999998,3.3333333333333335,4,5,5,0,0,1,0,0
d5401ed982f94e08a214dd4b66200601,59,78000.0,917,15.223333333333334,6.5,3,3,6,0,0,1,0,0
d5452eb5359f4f05850e75149aa9dd7c,29,44000.0,687,3.0525,0.0,1,3,16,0,0,1,0,0
d547b897d249479aa5c5d6fe4665e078,69,59000.0,1152,15.435,5.0,2,2,8,1,1,0,0,1
d54a2556a3d146b88b96d498d41c681b,42,52000.0,86,14.565,4.333333333333333,2,4,12,1,1,0,0,0
d54ad47d89284047809a1626127cad82,23,37000.0,1613,3.196666666666666,5.0,1,3,12,0,0,1,0,0
d55274b1920249d5a762b033e700536b,61,54000.0,685,3.3677777777777775,3.3333333333333335,3,3,18,0,0,1,0,0
d5545b32465944429d595f62657f94b0,62,50000.0,159,9.004999999999999,3.0,1,3,2,0,0,1,0,2
d555689c336b45f4ae0a7b9fd99fbc8a,55,61000.0,465,12.45,7.5,4,4,8,0,0,1,0,0
d55b20f1e6904f8d86e8fa95aff286e6,84,45000.0,428,5.672499999999999,0.0,1,2,4,0,1,0,0,2
d55ce8932f364cdb882e4b90443e9097,37,49000.0,339,2.5250000000000004,0.0,0,1,4,0,0,1,0,2
d56835f0fc28499fa58eba822b291660,43,67000.0,410,12.88,5.0,4,4,5,0,0,1,0,0
d56cb6d6b61648fc9525678a207c38f1,67,50000.0,242,2.77,0.0,0,4,5,0,1,0,0,2
d56d701948d7473d80c0583ca8221eef,33,60000.0,574,3.1959999999999997,3.5,2,3,15,1,0,1,0,0
d5783bc35544463ea658fec3ba5077df,41,60000.0,223,14.017499999999998,2.0,3,5,4,0,0,1,0,2
d57bd2200e7b44c6b16892f1ca75f2c9,56,47000.0,1452,4.194583333333333,2.6666666666666665,3,3,24,0,0,1,0,0
d57fa2ef85d24235bf3860fe97c4ad08,80,61000.0,299,3.6919047619047625,10.0,2,3,21,0,0,1,0,0
d57fbb84ef4e412e8cdb25f4fbbfe339,54,49000.0,1160,14.866666666666667,2.0,1,2,6,0,1,0,0,2
d591f9979ae641a6ba3f12c3b2036a9b,81,92000.0,751,25.744,5.666666666666667,3,4,10,0,1,0,0,1
d5929c3cb705407aaa4a1f2730f3ee7a,34,65000.0,198,3.94,0.0,1,4,3,0,0,1,0,2
d594b1f288674594a02c8527e5837ade,32,42000.0,112,10.169999999999998,5.0,0,1,7,2,1,0,0,2
d5a3f124729048cc97979cee3fbe2ca0,28,36000.0,204,3.6480000000000006,0.0,0,3,5,0,0,1,0,2
d5a7f83fb3ec4c9983d1c55364eb87c4,64,63000.0,369,15.156153846153845,5.666666666666667,3,3,13,1,1,0,0,0
d5b95f202e124df58084c57724b3007f,58,41000.0,181,3.8599999999999994,3.0,1,1,5,0,0,1,0,2
d5b9c42225b447b799a4a8976f146425,33,44000.0,154,2.447142857142857,0.0,0,2,7,0,1,0,0,2
d5ba594e7bdd46cc96787b9ed1ca7390,64,47000.0,368,9.538235294117648,3.8,4,5,17,1,0,1,0,0
d5c096cc6e3a4403b5da47724fc79add,55,72000.0,131,21.302,3.5,4,4,10,0,1,0,0,0
d5c2ad0d116943fab03d7a1055f5c487,59,68000.0,432,0.0,0.0,0,6,0,0,0,1,0,2
d5c358c94a8642a9bc2b00c76a0075d0,65,73000.0,1174,15.963999999999999,6.0,3,3,5,0,0,1,0,0
d5cc312f1ef64b43aa37d07bfcec99d4,26,53000.0,348,12.026923076923076,7.5,1,1,13,1,0,1,0,0
d5cdf78dcc4a4d409163a367e14f2e35,27,43000.0,940,2.367,4.0,1,1,10,1,0,1,0,2
d5d2aaeb26f64af58262392c733ceb3f,36,48000.0,431,3.73,3.0,1,5,3,0,0,1,0,2
d5d487cfdc5b456b84b7881ad5d3640b,51,79000.0,252,22.245000000000005,6.25,2,4,4,2,0,1,0,1
d5d85629a78d4d4ab844e9d4f730c5a8,29,50000.0,427,15.005555555555556,5.0,4,4,9,0,0,1,0,0
d5da09de843d412b9739c08c5bd212c7,25,34000.0,791,9.90857142857143,4.0,2,3,14,0,0,1,0,0
d5dc6ef114ba4aa69b091e6131a99f9b,74,85000.0,331,25.41571428571429,6.0,2,3,7,1,1,0,0,1
d5e0fe6f211140e5973cf8b9a14da12d,55,69000.0,124,5.082,3.0,1,2,5,0,0,1,0,2
d5e2f2e2b5be45ed888c42f4997a6a1f,66,83000.0,944,16.876666666666665,5.4,5,5,9,0,0,1,0,0
d5e320154bed471592aeee77ca14c085,54,48000.0,517,11.561111111111112,5.0,3,3,18,1,1,0,0,0
d5e5cd91cee74eab965c44d3e0fe1ebd,52,58000.0,443,14.799999999999999,3.5,2,5,6,0,0,1,0,2
d5ea4111ae9c4ccb998c0019c91c9329,55,54000.0,406,2.69,0.0,1,2,3,0,1,0,0,2
d5ed498cb6b24ccf9dfc714d7a7a017c,27,60000.0,1235,3.4791304347826086,4.0,3,4,23,0,1,0,0,0
d5f5fd09f88541658e616b46df7f6576,61,67000.0,1121,18.336999999999996,6.75,5,5,20,0,1,0,0,0
d60929ada6ad44058b9be1359e7d2c25,74,97000.0,544,27.47230769230769,2.75,5,5,13,0,1,0,0,0
d609a3e0dcfb4ecc9f6aba6d9d13618b,23,74000.0,346,3.9866666666666664,2.0,1,2,6,0,0,1,0,2
d61124b6a76847b593f8fce78484fcce,31,43000.0,1329,4.433333333333334,2.3333333333333335,1,3,12,2,1,0,0,0
d613ca9c59dd42f497bdbf6178da54a7,47,68000.0,908,17.26125,4.333333333333333,3,4,8,0,1,0,0,0
d61af4fe2054410e9de5825f01d27141,39,90000.0,827,25.27846153846154,2.0,5,6,13,0,1,0,0,0
d61f587847c54c18b2761b70417df7bc,75,51000.0,920,12.715000000000003,8.333333333333334,4,5,8,0,0,1,0,0
d62121909df44994878f47ce3e73bca4,83,58000.0,572,12.87625,5.5,5,5,8,0,1,0,0,0
d6288202024a428ca83d6729f98b5050,56,73000.0,271,1.7800000000000002,0.0,1,4,4,0,0,1,0,2
d628a8d8255b4c1183fcf5a52381576a,80,58000.0,1108,16.54222222222222,3.75,4,4,9,0,0,1,0,0
d628f07ed9524e8aa489e5dd4aa26578,43,67000.0,1523,3.2811111111111106,5.0,2,2,9,0,0,1,0,0
d62cf96d9f19459e8ddb11720f1fa78c,18,36000.0,717,10.476,5.0,1,1,10,1,0,1,0,2
d62ec1401c65445ab4e425f4c263a289,82,115000.0,317,27.985000000000003,5.666666666666667,3,3,6,1,0,1,0,1
d634cc586de4494d8a7b07a54df7c91f,59,60000.0,1040,16.182307692307692,5.75,4,4,13,1,0,1,0,0
d63e377789c94231b7b8c75b2dc6e61f,20,59000.0,1128,1.8799999999999997,0.0,0,2,7,0,0,1,0,2
d63e5b4a63a448e98038092ba1d2812c,76,64000.0,364,15.746666666666666,3.5,5,5,9,0,0,0,1,0
d6424aac00fd47799fb6fb7a1570bf5b,22,52000.0,1003,6.447222222222223,4.25,3,3,18,1,1,0,0,0
d6434c375c2f4113b3735713e3c2789c,45,52000.0,448,13.889999999999999,0.0,3,3,6,0,0,1,0,2
d643a3df453d42f4a5790a1ffb15b488,56,66000.0,895,14.693333333333335,6.666666666666667,3,6,9,1,1,0,0,0
d655397f93744375b4674b0af19ee281,23,56000.0,576,14.876,0.0,1,2,5,0,0,1,0,2
d65a8809ec0849e0b907e2e6f82be5c7,48,117000.0,1147,27.354285714285716,3.5,2,2,7,2,1,0,0,1
d65f761b7c73487abaa28cbb77d68741,39,42000.0,133,10.198888888888888,5.0,3,3,9,0,0,0,1,2
d660d99086664c348480011c5c013529,61,31000.0,224,6.7620000000000005,2.0,2,2,10,0,1,0,0,2
d668e0c25b414ab0865757f0fb16f299,42,64000.0,90,4.0040000000000004,5.0,2,3,5,0,0,1,0,2
d674b3444fa74d15a61baa3c882f4c20,40,40000.0,1732,3.0618181818181824,3.3333333333333335,2,3,22,1,0,1,0,0
d682f4b1e4524836aa66ba7d5e6629b7,70,58000.0,1130,12.181818181818182,2.0,4,5,11,0,1,0,0,0
d685d759e77b4795957052e318faf91d,55,92000.0,300,21.40142857142857,6.75,4,5,7,0,1,0,0,1
d6892242c9ff49fa85d76532f04a84ab,76,36000.0,445,11.291999999999998,3.5,1,3,10,1,0,1,0,2
d68d55e1ac834e7680e1fdcfd8ccb756,36,67000.0,495,15.185833333333333,3.0,4,6,12,0,0,1,0,0
d6990e9615924acf80dbdf991238c371,70,31000.0,358,7.754999999999998,3.0,2,4,10,1,0,1,0,0
d69b874c0b504bb1b445df034fa874a9,28,65000.0,649,16.236315789473686,5.833333333333333,6,6,19,0,1,0,0,0
d69bf082f38d48af93839c66b66375dc,22,44000.0,210,11.480000000000002,2.0,2,2,6,1,0,1,0,2
d69f9b28ef944239a76a132577e50385,84,106000.0,156,24.28333333333333,6.0,1,2,6,1,1,0,0,1
d6a03d7951fb4f2b86be39533b5e49fc,42,50000.0,1092,34.039375,3.75,3,3,16,1,1,0,0,0
d6aba782551648f08e8003947bb74307,73,117000.0,378,25.304000000000002,2.0,2,3,5,0,0,1,0,1
d6ae309f1a5e4994aa32b8bc894aaadf,33,37000.0,1032,9.475,5.0,1,1,6,1,1,0,0,2
d6b061ef911a456891d99909ac4069c5,33,40000.0,138,8.24875,0.0,1,3,8,0,1,0,0,2
d6b3d727359043719c22a41fb01ecca2,37,85000.0,549,20.098333333333333,4.333333333333333,4,4,6,0,0,1,0,0
d6ba5ba5365044e4afe649443b2b1fe3,53,67000.0,686,19.787692307692303,6.75,4,4,13,0,1,0,0,0
d6c59b581b0c4e7bb7cf9087bf07e787,66,53000.0,760,15.16230769230769,4.666666666666667,2,3,13,1,0,1,0,0
d6cd472ecc5144f5b3fbe284e8da942f,35,33000.0,890,7.182142857142857,4.0,0,2,14,3,0,1,0,0
d6ceef64dc7942338d3b6c1853f146c5,42,48000.0,796,1.967,0.0,1,3,10,0,1,0,0,2
d6daf9f630b847678d7254676347e202,41,42000.0,403,11.249333333333333,5.0,3,3,15,0,0,1,0,0
d6e40d21be454a08853aeafbd3532647,42,94000.0,1043,27.496250000000003,6.666666666666667,4,4,8,1,0,1,0,0
d6f10a8cda5b41049c57f1a076227c14,68,98000.0,860,28.65545454545455,4.5,4,4,11,0,1,0,0,1
d6fca8c5fd134e2b8b6d5e79cbaaab81,30,42000.0,590,2.7718750000000005,5.0,2,4,16,1,0,1,0,0
d7012ca0a41245fb890c3cd0f361d1cd,66,75000.0,267,16.324,5.5,4,4,10,1,1,0,0,1
d702ce170a8846fcbb9d16cea56af505,64,85000.0,278,21.4,5.0,1,4,1,0,1,0,0,1
d709dc32a7fd4d2bb0dae4ce4046b97d,93,40000.0,634,10.565,6.0,2,3,12,0,1,0,0,0
d711ee0002d943abbf0aec37ca338b1b,58,54000.0,593,3.5592307692307696,3.5,2,3,13,1,0,1,0,0
d71e2c089c114db7bc7cebf9cd4f20e2,40,99000.0,1754,24.155,6.5,1,2,8,1,0,1,0,1
d724ee8209cb45019d5ca5374d00eb80,89,104000.0,381,30.606666666666666,7.5,2,2,6,0,1,0,0,1
d727102ac242449ab15f1bd1af28e6ff,54,34000.0,359,0.0,0.0,0,1,0,0,0,1,0,2
d7282e3f7eec4cc5a38212189af80d2e,51,92000.0,111,25.746666666666666,5.0,0,2,3,1,1,0,0,1
d72890e38191414cb14732169df1cac3,65,76000.0,100,82.494,5.0,1,3,5,0,1,0,0,1
d72d201be5794279aa716d8ad82b8d90,51,73000.0,968,18.271764705882358,4.5,6,6,17,0,1,0,0,0
d72ef64c48ad45f180f0470b3938b974,46,72000.0,1857,3.2395454545454543,3.0,1,5,22,0,0,1,0,0
d72fff1ae7d246cf987e3673ad8850d6,81,77000.0,143,19.453333333333333,6.0,4,5,6,0,0,1,0,1
d7304a86b04e4cb4919f073ee4db8350,53,55000.0,266,16.12076923076923,6.25,3,4,13,1,1,0,0,0
